occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day,hour
2018-04-05 10:00:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-05 12:23:00,STREETS / HWY / ROAD / ALLEY,704 E WONSLEY DR,78753.0,4.0,ED,1,N,2018-09-12 00:00:00,30.3437985,-97.6985507,2018,4,14,5,10
2018-04-05 17:22:00,AGG ASSAULT,N,2018-04-05 17:22:00,STREETS / HWY / ROAD / ALLEY,1912 VALLEJO ST,78757.0,7.0,ID,7,C,2018-05-31 00:00:00,30.34292794,-97.73460019,2018,4,14,5,17
2018-04-05 19:23:00,AGG ASSAULT,N,2018-04-05 19:23:00,RESIDENCE / HOME,739 W WILLIAM CANNON DR,78745.0,2.0,FR,3,N,2019-12-04 00:00:00,30.197409399999998,-97.78989537,2018,4,14,5,19
2018-04-05 21:00:00,AGG ASSAULT,N,2018-04-05 23:40:00,PARKING LOTS / GARAGE,7844 BURNET RD,78757.0,7.0,BA,6,C,2018-04-11 00:00:00,30.35604211,-97.73163995,2018,4,14,5,21
2018-04-06 13:30:00,RAPE,N,2018-04-11 22:57:00,RESIDENCE / HOME,00 BLOCK OLTORF ST / S PLEASANT VALLEY RD,78741.0,3.0,HE,4,N,2018-05-21 00:00:00,,,2018,4,14,6,13
2018-04-06 22:30:00,AGG ASSAULT,N,2018-04-07 13:23:00,STREETS / HWY / ROAD / ALLEY,N LAMAR BLVD / W BRAKER LN,78753.0,4.0,ED,4,N,2018-04-17 00:00:00,30.38193221,-97.68638032,2018,4,14,6,22
2018-04-06 23:36:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-07 02:16:00,STREETS / HWY / ROAD / ALLEY,10208 OAK HOLLOW CIR,78758.0,4.0,ED,2,N,2018-05-21 00:00:00,30.379274100000004,-97.70840495,2018,4,14,6,23
2018-04-07 00:13:00,AGG ASSAULT,N,2018-04-07 00:13:00,GAS / SERVICE STATIONS,2001 E SH 71 SVRD WB,78617.0,2.0,HE,4,N,2018-11-03 00:00:00,30.218706199999996,-97.66836485,2018,4,14,7,0
2018-04-07 00:32:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-07 00:32:00,STREETS / HWY / ROAD / ALLEY,AVONDALE RD / TRAVIS HEIGHTS BLVD,78704.0,9.0,HE,1,N,2018-05-21 00:00:00,30.24776908,-97.73963841,2018,4,14,7,0
2018-04-07 03:00:00,RAPE,N,2018-04-07 21:03:00,RESIDENCE / HOME,9200 BLOCK NORTH PLAINS AVE,,,,,C,2018-09-20 00:00:00,,,2018,4,14,7,3
2018-04-07 04:26:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-07 04:26:00,STREETS / HWY / ROAD / ALLEY,5339 CAMERON RD,78723.0,4.0,ID,5,N,2018-05-01 00:00:00,30.31140249,-97.70662156,2018,4,14,7,4
2018-04-07 12:26:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-07 12:26:00,BANKS / SAVINGS & LOAN,6929 AIRPORT BLVD,78752.0,4.0,ID,8,C,2018-08-17 00:00:00,30.33761222,-97.71759243,2018,4,14,7,12
2018-04-07 18:42:00,AGG ASSAULT,Y,2018-04-07 21:44:00,RESIDENCE / HOME,1220 CAMINO LA COSTA,78752.0,4.0,ID,1,N,2018-04-09 00:00:00,30.32504448,-97.69470984,2018,4,14,7,18
2018-04-07 19:20:00,AGG ASSAULT,N,2018-04-07 20:05:00,STREETS / HWY / ROAD / ALLEY,5500 S IH 35 NB,78744.0,2.0,FR,8,N,2018-04-17 00:00:00,30.19835987,-97.76407837,2018,4,14,7,19
2018-04-08 01:00:00,AGG ASSAULT,N,2018-04-08 01:00:00,RESIDENCE / HOME,2300 E OLTORF ST,78741.0,3.0,HE,2,N,2018-04-18 00:00:00,30.22960731,-97.73062436,2018,4,14,8,1
2018-04-08 22:47:00,AGG ASSAULT,Y,2018-04-08 22:47:00,STREETS / HWY / ROAD / ALLEY,5800 BLOCK ALONDRA LN,,,,,C,2018-05-29 00:00:00,,,2018,4,14,8,22
2018-04-09 01:31:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-09 01:31:00,RESIDENCE / HOME,6409 SPRINGDALE RD,78723.0,1.0,CH,4,N,2018-04-24 00:00:00,30.30714138,-97.66939998,2018,4,15,9,1
2018-04-10 00:27:00,AGG ASSAULT,N,2018-04-10 00:27:00,RESTAURANTS,6203 N CAPITAL OF TEXAS HWY NB,78731.0,10.0,BA,8,C,2018-04-10 00:00:00,30.360563800000005,-97.78964296,2018,4,15,10,0
2018-04-10 02:31:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-10 02:31:00,RESIDENCE / HOME,1700 BURTON DR,78741.0,3.0,HE,2,N,2018-05-23 00:00:00,30.23770208,-97.72794502,2018,4,15,10,2
2018-04-10 02:54:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-10 04:06:00,PARKING LOTS / GARAGE,2504 HUNTWICK DR,78741.0,3.0,HE,4,N,2018-04-11 00:00:00,30.22527133,-97.72757724,2018,4,15,10,2
2018-04-10 08:22:00,AGG ASSAULT,N,2018-04-10 08:22:00,RESIDENCE / HOME,3111 PARKER LN,78741.0,3.0,HE,2,C,2018-04-11 00:00:00,30.22356137,-97.74198286,2018,4,15,10,8
2018-04-10 12:00:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-12 23:47:00,PARKING LOTS / GARAGE,12000 DESSAU RD,78753.0,1.0,ED,7,N,2018-04-30 00:00:00,30.38044928,-97.65429552,2018,4,15,10,12
2018-04-10 23:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-13 14:03:00,STREETS / HWY / ROAD / ALLEY,BITTER CREEK DR / ELM CREEK DR,78744.0,2.0,FR,8,N,2018-05-07 00:00:00,30.18498629,-97.76454794,2018,4,15,10,23
2018-04-11 00:56:00,AGG ASSAULT,N,2018-04-11 00:56:00,SHOPPING MALL,9600 S IH 35 SVRD SB,78748.0,5.0,FR,2,N,2018-04-24 00:00:00,30.16056764,-97.79244422,2018,4,15,11,0
2018-04-11 09:18:00,RAPE,N,2018-04-11 09:18:00,STREETS / HWY / ROAD / ALLEY,8500 BLOCK N LAMAR BLVD,78758.0,4.0,ED,2,N,2018-06-18 00:00:00,,,2018,4,15,11,9
2018-04-11 16:09:00,AGG ASSAULT,N,2018-04-18 16:09:00,RESIDENCE / HOME,5300 JIMMY CLAY DR,78744.0,2.0,FR,6,N,2018-04-19 00:00:00,30.19029582,-97.73328214,2018,4,15,11,16
2018-04-11 16:50:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-16 17:23:00,STREETS / HWY / ROAD / ALLEY,702 LAMAR PL,78752.0,4.0,ID,6,N,2018-11-19 00:00:00,30.33148722,-97.7216425,2018,4,15,11,16
2018-04-11 23:48:00,AGG ASSAULT,N,2018-04-11 23:48:00,RESIDENCE / HOME,10510 WYLIE DR,78748.0,5.0,FR,1,C,2018-04-13 00:00:00,30.16428078,-97.82550711,2018,4,15,11,23
2018-04-12 02:13:00,AGG ASSAULT,N,2018-04-12 06:40:00,RESIDENCE / HOME,8513 JAMESTOWN DR,78758.0,4.0,ED,2,C,2018-04-12 00:00:00,30.35612329,-97.70728435,2018,4,15,12,2
2018-04-12 03:15:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-12 03:20:00,SPECIALTY  STORE (TV  FUR ETC.),11900 METRIC BLVD,78758.0,7.0,AD,2,N,2018-05-21 00:00:00,30.40036349,-97.70408357,2018,4,15,12,3
2018-04-12 07:55:00,AGG ASSAULT,N,2018-04-12 07:55:00,STREETS / HWY / ROAD / ALLEY,200 E 8TH ST,78701.0,9.0,GE,1,C,2018-04-15 00:00:00,30.26975451,-97.74028032,2018,4,15,12,7
2018-04-12 18:32:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-12 18:32:00,RESIDENCE / HOME,12000 DESSAU RD,78753.0,1.0,ED,7,N,2018-06-05 00:00:00,30.38044928,-97.65429552,2018,4,15,12,18
2018-04-12 23:51:00,AGG ASSAULT,N,2018-04-12 23:51:00,STREETS / HWY / ROAD / ALLEY,1601 E ANDERSON LN SVRD EB,78752.0,1.0,ID,2,C,2018-04-14 00:00:00,30.3312821,-97.68456126,2018,4,15,12,23
2018-04-13 02:25:00,AGG ASSAULT,N,2018-04-13 02:25:00,STREETS / HWY / ROAD / ALLEY,W 22ND ST / NUECES ST,78705.0,9.0,BA,1,C,2018-04-27 00:00:00,30.28517837,-97.74395092,2018,4,15,13,2
2018-04-13 04:00:00,AGG ASSAULT,N,2018-04-13 10:20:00,STREETS / HWY / ROAD / ALLEY,6601 KROLLTON DR,78745.0,5.0,DA,4,N,2018-05-29 00:00:00,30.20818176,-97.81044429,2018,4,15,13,4
2018-04-13 08:00:00,RAPE,Y,2018-05-04 12:31:00,RESIDENCE / HOME,1200 BLOCK W SLAUGHTER LN,78748.0,5.0,FR,2,N,2018-05-18 00:00:00,,,2018,4,15,13,8
2018-04-13 15:35:00,AGG ASSAULT,N,2018-04-13 17:29:00,STREETS / HWY / ROAD / ALLEY,1100 REINLI ST,78723.0,4.0,ID,5,C,2018-04-13 00:00:00,30.31702008,-97.70333336,2018,4,15,13,15
2018-04-13 22:09:00,AGG ASSAULT,N,2018-04-13 22:09:00,RESIDENCE / HOME,808 EBERHART LN,78745.0,2.0,FR,4,N,2018-04-18 00:00:00,30.20224799,-97.78772253,2018,4,15,13,22
2018-04-13 23:54:00,AGG ASSAULT,N,2018-04-13 23:54:00,CHURCH / SYNAGOGUE / TEMPLE / MOSQUE,908 OLD KOENIG LN,78757.0,7.0,ID,7,C,2018-04-27 00:00:00,30.32902201,-97.72673453,2018,4,15,13,23
2018-04-14 01:00:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-14 01:03:00,RESIDENCE / HOME,6003 JAIN LN,78721.0,3.0,CH,5,C,2018-09-20 00:00:00,30.26014122,-97.68284724,2018,4,15,14,1
2018-04-14 03:12:00,AGG ASSAULT,Y,2018-04-14 03:12:00,RESTAURANTS,6315 S IH 35 SVRD NB,78744.0,2.0,FR,8,C,2018-07-19 00:00:00,30.19284745,-97.76746698,2018,4,15,14,3
2018-04-14 10:08:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-14 10:08:00,RESIDENCE / HOME,5413 MONTVIEW ST,78756.0,7.0,BA,6,C,2018-06-19 00:00:00,30.32910535,-97.74115503,2018,4,15,14,10
2018-04-14 11:40:00,AGG ASSAULT,N,2018-04-14 11:40:00,STREETS / HWY / ROAD / ALLEY,CAMERON RD / E ANDERSON LN SVRD EB,78752.0,4.0,ID,2,N,2018-05-04 00:00:00,30.33222141,-97.68662811,2018,4,15,14,11
2018-04-14 21:28:00,RAPE,Y,2018-04-14 21:28:00,RESIDENCE / HOME,1600 BLOCK E 6TH ST,78702.0,3.0,CH,1,O,2018-07-03 00:00:00,,,2018,4,15,14,21
2018-04-15 00:00:00,RAPE,Y,2018-04-15 00:00:00,RESIDENCE / HOME,8800 BLOCK NORTH PLAINS AVE,,,,,N,2018-07-26 00:00:00,,,2018,4,15,15,0
2018-04-15 01:40:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-15 03:58:00,RESIDENCE / HOME,7020 GRAND CANYON DR,78752.0,4.0,ID,1,N,2019-02-18 00:00:00,30.32619351,-97.69534738,2018,4,15,15,1
2018-04-15 02:00:00,AGG ASSAULT,N,2018-04-15 15:20:00,STREETS / HWY / ROAD / ALLEY,4908 WEST WIND TRL,78745.0,5.0,DA,4,N,2018-04-27 00:00:00,30.22741218,-97.80391171,2018,4,15,15,2
2018-04-15 21:52:00,AGG ASSAULT,N,2018-04-15 21:52:00,RESTAURANTS,2501 W PARMER LN,78758.0,7.0,AD,3,N,2018-04-20 00:00:00,30.41822793,-97.70224121,2018,4,15,15,21
2018-04-16 10:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-16 10:30:00,ABANDONED/CONDEMNED STRUCTURE,500 E 7TH ST,78701.0,9.0,GE,2,C,2018-04-19 00:00:00,30.26797616,-97.737619,2018,4,16,16,10
2018-04-16 15:54:00,RAPE,Y,2018-04-16 20:09:00,HOTEL / MOTEL / ETC.,12200 BLOCK N MOPAC EXPY SVRD NB,78758.0,7.0,AD,3,N,2018-10-30 00:00:00,,,2018,4,16,16,15
2018-04-16 18:12:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-16 18:12:00,PARKING LOTS / GARAGE,5419 N IH 35 SVRD NB,78723.0,4.0,ID,5,C,2019-03-18 00:00:00,30.31394799,-97.70763009,2018,4,16,16,18
2018-04-16 21:00:00,AGG ASSAULT,N,2018-04-17 00:32:00,STREETS / HWY / ROAD / ALLEY,3100 MARY ST,78617.0,2.0,HE,8,,,30.20511354,-97.63825575,2018,4,16,16,21
2018-04-17 01:43:00,CAPITAL MURDER,N,2018-04-17 01:43:00,RESIDENCE / HOME,412 E WILLIAM CANNON DR,78745.0,2.0,FR,4,C,2018-04-22 00:00:00,30.19259606,-97.77497082,2018,4,16,17,1
2018-04-17 18:40:00,AGG ASSAULT,N,2018-04-17 19:34:00,GAS / SERVICE STATIONS,7912 W US 290 HWY,78736.0,8.0,DA,6,N,2018-08-02 00:00:00,30.22975817,-97.88803442,2018,4,16,17,18
2018-04-17 19:50:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-17 22:20:00,SPECIALTY  STORE (TV  FUR ETC.),7316 CAMERON RD,78752.0,4.0,ID,1,N,2018-07-10 00:00:00,30.32888592,-97.69093011,2018,4,16,17,19
2018-04-17 21:40:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-17 22:48:00,STREETS / HWY / ROAD / ALLEY,5800 SWEENEY CIR,78723.0,1.0,ID,4,N,2018-04-18 00:00:00,30.30492625,-97.67995626,2018,4,16,17,21
2018-04-18 16:00:00,AGG ASSAULT,N,2018-04-18 22:58:00,PARKING LOTS / GARAGE,2101 BURTON DR,78741.0,3.0,HE,2,C,2018-05-11 00:00:00,30.23255819,-97.73196698,2018,4,16,18,16
2018-04-18 16:11:00,AGG ASSAULT,N,2018-04-18 16:12:00,GAS / SERVICE STATIONS,717 E 7TH ST,78701.0,9.0,GE,2,C,2018-05-03 00:00:00,30.26665421,-97.73508807,2018,4,16,18,16
2018-04-18 18:50:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-18 21:52:00,RESIDENCE / HOME,2101 BURTON DR,78741.0,3.0,HE,2,C,2018-04-18 00:00:00,30.23255819,-97.73196698,2018,4,16,18,18
2018-04-19 03:25:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-19 04:31:00,DRUG STORE / DR. OFFICE / HOSPITAL,2501 S LAMAR BLVD,78704.0,5.0,DA,2,N,2019-04-10 00:00:00,30.24603419,-97.77784737,2018,4,16,19,3
2018-04-19 16:37:00,AGG ASSAULT,N,2018-04-19 17:38:00,RESIDENCE / HOME,6813 GREAT NORTHERN BLVD,78757.0,7.0,BA,6,N,2018-05-11 00:00:00,30.34982125,-97.7479809,2018,4,16,19,16
2018-04-19 16:44:00,RAPE,Y,2018-04-19 17:48:00,RESIDENCE / HOME,12500 BLOCK TECH RIDGE BLVD,78753.0,7.0,ED,6,C,2018-05-11 00:00:00,,,2018,4,16,19,16
2018-04-19 17:11:00,AGG ASSAULT,N,2018-04-19 17:11:00,PARKING LOTS / GARAGE,6800 WEST GATE BLVD,78745.0,5.0,DA,4,C,2019-01-31 00:00:00,30.20916384,-97.81590626,2018,4,16,19,17
2018-04-19 18:28:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-19 18:28:00,RESIDENCE / HOME,1148 POQUITO ST,78702.0,1.0,CH,2,C,2018-04-23 00:00:00,30.26983596,-97.7177653,2018,4,16,19,18
2018-04-19 19:29:00,AGG ASSAULT,N,2018-04-19 19:29:00,PARKING LOTS / GARAGE,13000 N IH 35 SVRD SB,78753.0,7.0,ED,4,N,2018-05-10 00:00:00,30.41554401,-97.67477248,2018,4,16,19,19
2018-04-20 11:47:00,AGG ASSAULT,N,2018-04-20 11:47:00,STREETS / HWY / ROAD / ALLEY,3400 BURLESON RD,78741.0,3.0,HE,2,N,2018-05-21 00:00:00,30.21752036,-97.73418342,2018,4,16,20,11
2018-04-20 15:22:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-20 15:23:00,PARKING LOTS / GARAGE,6406 N IH 35 SVRD SB,78752.0,4.0,ID,8,C,2019-03-18 00:00:00,30.32535265,-97.70757653,2018,4,16,20,15
2018-04-20 16:49:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-20 16:49:00,STREETS / HWY / ROAD / ALLEY,5700 BLOCK TALLOW TREE DR,78744.0,2.0,FR,5,C,2018-06-20 00:00:00,30.19391707,-97.75376745,2018,4,16,20,16
2018-04-20 23:00:00,RAPE,N,2018-04-27 18:18:00,OTHER / UNKNOWN,00 BLOCK 7TH ST / WALLER ST,78702.0,3.0,CH,1,N,2018-05-16 00:00:00,,,2018,4,16,20,23
2018-04-20 23:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-20 23:30:00,RESTAURANTS,8800 E US 290 HWY SVRD WB,78754.0,1.0,ED,3,N,2018-07-19 00:00:00,30.32933196,-97.65779801,2018,4,16,20,23
2018-04-21 03:49:00,RAPE,N,2018-04-21 03:49:00,STREETS / HWY / ROAD / ALLEY,600 BLOCK BLOCK E 7TH ST,78701.0,9.0,GE,2,N,2018-06-05 00:00:00,,,2018,4,16,21,3
2018-04-21 05:40:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-21 05:52:00,RESIDENCE / HOME,1515 WICKERSHAM LN,78741.0,3.0,HE,3,N,2018-06-07 00:00:00,30.23496305,-97.7183772,2018,4,16,21,5
2018-04-21 09:32:00,AGG ASSAULT,N,2018-04-21 09:32:00,STREETS / HWY / ROAD / ALLEY,1418 E ANDERSON LN SVRD WB,78753.0,4.0,ID,2,C,2018-04-21 00:00:00,30.33368901,-97.68710784,2018,4,16,21,9
2018-04-21 13:02:00,AGG ASSAULT,N,2018-04-21 13:02:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),CAMERON RD / BROADMOOR DR,78723.0,4.0,ID,5,C,2018-04-21 00:00:00,30.31141872,-97.70701102,2018,4,16,21,13
2018-04-21 15:03:00,AGG ASSAULT,N,2018-04-21 16:40:00,STREETS / HWY / ROAD / ALLEY,2700 E 7TH ST,78702.0,3.0,CH,2,C,2018-04-21 00:00:00,30.26083607,-97.71127013,2018,4,16,21,15
2018-04-21 16:46:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-21 17:39:00,PARKING LOTS / GARAGE,11268 SAMSUNG BLVD,,,,,N,2018-04-23 00:00:00,,,2018,4,16,21,16
2018-04-21 21:01:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-21 22:42:00,RESIDENCE / HOME,1500 E PARMER LN,78753.0,7.0,ED,6,N,2018-04-23 00:00:00,30.38978843,-97.65120925,2018,4,16,21,21
2018-04-22 11:57:00,RAPE,N,2018-04-22 11:57:00,HOTEL / MOTEL / ETC.,900 BLOCK W BEN WHITE BLVD EB,78745.0,3.0,DA,3,N,2018-05-25 00:00:00,,,2018,4,16,22,11
2018-04-23 05:01:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-23 05:01:00,STREETS / HWY / ROAD / ALLEY,7130 HOWERINGTON CIR,78724.0,1.0,CH,7,N,2018-04-25 00:00:00,30.30488591,-97.64489003,2018,4,17,23,5
2018-04-23 09:48:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-23 09:48:00,SPECIALTY  STORE (TV  FUR ETC.),1140 AIRPORT BLVD,78702.0,3.0,CH,2,N,2018-05-07 00:00:00,30.2704179,-97.69717567,2018,4,17,23,9
2018-04-23 10:15:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-23 23:24:00,RESIDENCE / HOME,4400 PARKWOOD RD,78722.0,9.0,BA,4,N,2018-07-10 00:00:00,30.30068703,-97.71266606,2018,4,17,23,10
2018-04-23 17:23:00,RAPE,Y,2018-04-23 17:23:00,RESIDENCE / HOME,5900 BLOCK E STASSNEY LN,78744.0,2.0,FR,6,N,2018-05-04 00:00:00,,,2018,4,17,23,17
2018-04-23 21:05:00,AGG ASSAULT,N,2018-04-23 21:05:00,PARK / PLAYGROUND,3427 PARKER LN,78741.0,3.0,HE,2,N,2018-05-16 00:00:00,30.21993469,-97.74189647,2018,4,17,23,21
2018-04-24 17:00:00,RAPE,N,2018-04-24 21:58:00,RESIDENCE / HOME,2400 BLOCK SAN GABRIEL ST,78705.0,9.0,BA,3,N,2018-05-18 00:00:00,,,2018,4,17,24,17
2018-04-24 22:37:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-24 22:37:00,PARKING LOTS / GARAGE,6503 S IH 35 SVRD NB,78744.0,2.0,FR,8,N,2018-08-13 00:00:00,30.19120887,-97.76873257,2018,4,17,24,22
2018-04-24 22:37:00,AGG ASSAULT,N,2018-04-24 22:37:00,RESIDENCE / HOME,4510 RALEIGH CIR,78744.0,2.0,FR,8,C,2018-05-18 00:00:00,30.18063216,-97.75495149,2018,4,17,24,22
2018-04-25 00:30:00,AGG ASSAULT,N,2018-04-25 01:17:00,PARKING LOTS / GARAGE,1313 MONTOPOLIS DR,78741.0,3.0,HE,5,N,2018-08-29 00:00:00,30.23012463,-97.69969127,2018,4,17,25,0
2018-04-25 03:00:00,RAPE,N,2018-05-11 14:45:00,RESIDENCE / HOME,1600 BLOCK CAROVILLI DR,,,,,N,2018-07-16 00:00:00,,,2018,4,17,25,3
2018-04-25 03:48:00,AGG ASSAULT,N,2018-04-25 03:48:00,STREETS / HWY / ROAD / ALLEY,NECHES ST / E 8TH ST,78701.0,9.0,GE,1,C,2018-04-25 00:00:00,30.26863799,-97.73756952,2018,4,17,25,3
2018-04-25 22:04:00,AGG ASSAULT,N,2018-04-25 22:04:00,RESTAURANTS,5355 N IH 35 SVRD NB,78723.0,4.0,ID,5,N,2018-05-11 00:00:00,30.31321176,-97.70726972,2018,4,17,25,22
2018-04-26 04:31:00,RAPE,N,2018-04-26 21:39:00,RESIDENCE / HOME,1700 BLOCK E 4TH ST,78702.0,3.0,CH,1,N,2018-08-21 00:00:00,,,2018,4,17,26,4
2018-04-26 04:55:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-26 04:55:00,CONVENIENCE STORE,1920 E RIVERSIDE DR,78741.0,3.0,HE,2,N,2018-04-26 00:00:00,30.24250177,-97.72809745,2018,4,17,26,4
2018-04-27 17:13:00,AGG ASSAULT,N,2018-04-27 17:38:00,STREETS / HWY / ROAD / ALLEY,11100 N LAMAR BLVD,78758.0,4.0,ED,4,N,2018-06-25 00:00:00,30.38000532,-97.68790196,2018,4,17,27,17
2018-04-27 20:05:00,AGG ASSAULT,N,2018-04-27 20:05:00,STREETS / HWY / ROAD / ALLEY,5104 S PLEASANT VALLEY RD,78744.0,2.0,FR,5,C,2018-05-16 00:00:00,30.19674432,-97.74476966,2018,4,17,27,20
2018-04-27 20:22:00,AGG ASSAULT,N,2018-04-27 21:47:00,STREETS / HWY / ROAD / ALLEY,2300 BLOCK LEON ST,78705.0,9.0,BA,2,C,2018-05-01 00:00:00,30.28735213,-97.74986012,2018,4,17,27,20
2018-04-28 03:55:00,RAPE,N,2018-04-28 05:38:00,RESIDENCE / HOME,900 BLOCK W 24TH ST,78705.0,9.0,BA,2,N,2018-07-19 00:00:00,,,2018,4,17,28,3
2018-04-28 10:14:00,AGG ASSAULT,N,2018-04-28 12:28:00,STREETS / HWY / ROAD / ALLEY,900 PAYTON GIN RD,78758.0,4.0,ED,1,N,2018-05-10 00:00:00,30.35895576,-97.70256728,2018,4,17,28,10
2018-04-28 15:04:00,AGG ASSAULT,N,2018-04-28 16:35:00,RESTAURANTS,4200 S LAMAR BLVD NB,78735.0,5.0,DA,4,N,2018-06-07 00:00:00,30.23496715,-97.79487046,2018,4,17,28,15
2018-04-28 23:00:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-29 15:55:00,RESTAURANTS,8105 RESEARCH BLVD SVRD NB,78758.0,4.0,ED,2,N,2018-07-31 00:00:00,30.35376105,-97.71308248,2018,4,17,28,23
2018-04-29 00:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-29 01:10:00,CONVENIENCE STORE,601 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,C,2018-05-03 00:00:00,30.22616192,-97.77007529,2018,4,17,29,0
2018-04-29 01:43:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-29 01:45:00,CONVENIENCE STORE,10800 RESEARCH BLVD SVRD SB,78759.0,10.0,AD,7,N,2019-01-28 00:00:00,30.40022637,-97.74672759,2018,4,17,29,1
2018-04-29 02:00:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-29 02:33:00,STREETS / HWY / ROAD / ALLEY,2806 W BRAKER LN,78758.0,7.0,AD,1,C,2018-04-29 00:00:00,30.39152928,-97.72280485,2018,4,17,29,2
2018-04-29 02:30:00,AGG ASSAULT,N,2018-04-29 02:30:00,RESIDENCE / HOME,11911 MILLWRIGHT PKWY,78750.0,6.0,AD,6,N,2019-01-15 00:00:00,30.44981923,-97.80239729,2018,4,17,29,2
2018-04-29 03:08:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-29 03:08:00,RESIDENCE / HOME,6725 CIRCLE S RD,78745.0,2.0,FR,3,N,2018-09-26 00:00:00,30.19084138,-97.77786348,2018,4,17,29,3
2018-04-29 03:45:00,RAPE,N,2018-04-29 03:45:00,RESIDENCE / HOME,2200 BLOCK RIDGEPOINT DR,78754.0,1.0,ID,2,N,2018-06-14 00:00:00,,,2018,4,17,29,3
2018-04-29 19:59:00,AGG ASSAULT,N,2018-04-29 19:59:00,PARKING LOTS / GARAGE,2304 WIRTZ AVE,78704.0,9.0,DA,1,N,2018-05-31 00:00:00,30.24605039,-97.76723804,2018,4,17,29,19
2018-04-30 01:44:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-30 01:44:00,RESIDENCE / HOME,12800 TURTLE ROCK RD,78729.0,6.0,AD,4,N,2018-07-20 00:00:00,30.45157753,-97.7741391,2018,4,18,30,1
2018-04-30 04:04:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-30 04:04:00,GAMBLING FACILITY / CASINO / RACE TRACK,13376 N US 183 HWY SVRD SB,78750.0,6.0,AD,6,C,2018-05-22 00:00:00,30.44477067,-97.78909309,2018,4,18,30,4
2018-04-30 14:53:00,AGG ASSAULT,N,2018-04-30 14:53:00,STREETS / HWY / ROAD / ALLEY,7011 BENNETT AVE,78752.0,4.0,ID,1,N,2018-05-24 00:00:00,30.33025664,-97.70074044,2018,4,18,30,14
2018-04-30 21:45:00,AGG ROBBERY/DEADLY WEAPON,N,2018-04-30 21:45:00,PARKING LOTS / GARAGE,4143 GOVERNORS ROW,78744.0,2.0,FR,6,C,2018-07-24 00:00:00,30.21338216,-97.74986558,2018,4,18,30,21
2018-05-01 00:33:00,AGG ASSAULT,N,2018-05-01 00:33:00,PARKING LOTS / GARAGE,5601 PURPLE SAGE DR,78724.0,1.0,CH,7,N,2018-06-15 00:00:00,30.30926313,-97.65507038,2018,5,18,1,0
2018-05-01 01:42:00,RAPE,Y,2018-05-01 01:42:00,RESIDENCE / HOME,12300 BLOCK METRIC BLVD,78758.0,7.0,AD,3,N,2018-06-28 00:00:00,,,2018,5,18,1,1
2018-05-01 04:24:00,RAPE,N,2018-05-01 04:24:00,RESIDENCE / HOME,2400 BLOCK SAN GABRIEL ST,78705.0,9.0,BA,3,N,2018-07-05 00:00:00,,,2018,5,18,1,4
