occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2020-03-19 15:00:00,AGG ASSAULT,True,2020-03-21 13:47:00,PARKING LOTS / GARAGE,1500 RED RIVER ST,78701.0,1.0,BA,1,385.0,,True,2020-04-18 00:00:00,Aggravated Assault,30.27643109,-97.73438129,2020.0,3.0,12.0,19.0,15.0
2020-03-19 18:48:00,AGG ASLT STRANGLE/SUFFOCATE,False,2020-03-19 18:48:00,RESIDENCE / HOME,1307 BERKSHIRE DR,78723.0,1.0,ID,5,293.0,21.0,True,2020-03-19 00:00:00,Aggravated Assault,30.31750705,-97.69811783,2020.0,3.0,12.0,19.0,18.0
2020-03-19 21:20:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-19 22:39:00,RESIDENCE / HOME,4032 CAMACHO ST,78723.0,9.0,BA,4,900.0,,,,Robbery,30.29254621,-97.70529017,2020.0,3.0,12.0,19.0,21.0
2020-03-19 22:14:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-19 22:14:00,RESIDENCE / HOME,7109 TUMBLEWEED DR,78724.0,1.0,CH,7,300.0,22.0,True,2020-03-19 00:00:00,Aggravated Assault,30.31025853,-97.65426928,2020.0,3.0,12.0,19.0,22.0
2020-03-19 22:52:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-19 22:52:00,PARK / PLAYGROUND,E 10TH ST / RED RIVER ST,78701.0,1.0,GE,1,383.0,11.0,True,2020-03-26 00:00:00,Aggravated Assault,30.27022719,-97.73578089,2020.0,3.0,12.0,19.0,22.0
2020-03-19 23:19:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-19 23:19:00,RESIDENCE / HOME,2309 SHILOH DR,78745.0,5.0,FR,1,525.0,,True,2020-03-20 00:00:00,Aggravated Assault,30.19299043,-97.81819562,2020.0,3.0,12.0,19.0,23.0
2020-03-20 03:50:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-20 03:57:00,FIELD / WOODS,W CESAR CHAVEZ ST / NUECES ST,78701.0,9.0,GE,4,404.0,11.0,True,2020-03-20 00:00:00,Aggravated Assault,30.26497061,-97.75016754,2020.0,3.0,12.0,20.0,3.0
2020-03-20 04:30:00,AGG ASSAULT,False,2020-03-20 04:31:00,STREETS / HWY / ROAD / ALLEY,BURNET RD / RESEARCH BLVD SVRD NB,78758.0,7.0,AD,1,217.0,18.49,False,2020-03-21 00:00:00,Aggravated Assault,30.37350565,-97.72629663,2020.0,3.0,12.0,20.0,4.0
2020-03-20 08:07:00,DEADLY CONDUCT,False,2020-03-20 08:08:00,RESTAURANTS,1511 E 6TH ST,78702.0,3.0,CH,1,410.0,9.0,True,2020-03-20 00:00:00,Aggravated Assault,30.26287531,-97.72683164,2020.0,3.0,12.0,20.0,8.0
2020-03-20 17:44:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-20 17:44:00,RESIDENCE / HOME,1401 E 12TH ST,78702.0,1.0,CH,2,413.0,,False,2020-04-07 00:00:00,Aggravated Assault,30.27270295,-97.72483619,2020.0,3.0,12.0,20.0,17.0
2020-03-20 20:35:00,ROBBERY BY ASSAULT,False,2020-03-20 20:35:00,RESIDENCE / HOME,1601 ROYAL CREST DR,78741.0,3.0,HE,2,457.0,23.16,True,2020-03-21 00:00:00,Robbery,30.23883442,-97.72979918,2020.0,3.0,12.0,20.0,20.0
2020-03-20 21:30:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2020-03-21 08:44:00,STREETS / HWY / ROAD / ALLEY,7901 CENTRE PARK DR,78754.0,1.0,ID,2,254.0,,True,2020-03-21 00:00:00,Aggravated Assault,30.3322987,-97.67919076,2020.0,3.0,12.0,20.0,21.0
2020-03-20 23:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-20 23:00:00,HOTEL / MOTEL / ETC.,11400 N IH 35 SVRD SB,78753.0,7.0,ED,4,221,,False,2020-04-06 00:00:00,Aggravated Assault,30.37856547,-97.67585857,2020.0,3.0,12.0,20.0,23.0
2020-03-21 10:22:00,ROBBERY BY ASSAULT,False,2020-03-21 10:22:00,STREETS / HWY / ROAD / ALLEY,700 BRAZOS ST,78701.0,9.0,GE,2,381.0,11.0,False,2020-06-18 00:00:00,Robbery,30.26884954,-97.74122668,2020.0,3.0,12.0,21.0,10.0
2020-03-21 18:05:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-21 20:45:00,GOVERNMENT / PUBLIC BUILDING,303 W 15TH ST,78701.0,9.0,BA,1,377.0,7.0,True,2020-03-21 00:00:00,Robbery,30.27749594,-97.74255357,2020.0,3.0,12.0,21.0,18.0
2020-03-21 18:33:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-21 18:38:00,PARKING LOTS / GARAGE,6503 BLUFF SPRINGS RD,78744.0,2.0,FR,8,516.0,24.19,False,2020-03-28 00:00:00,Robbery,30.19031629,-97.76660024,2020.0,3.0,12.0,21.0,18.0
2020-03-21 23:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-22 14:00:00,RESIDENCE / HOME,5307 S PLEASANT VALLEY RD,78744.0,2.0,FR,5,495.0,,False,2020-04-08 00:00:00,Aggravated Assault,30.1949111,-97.74428687,2020.0,3.0,12.0,21.0,23.0
2020-03-21 23:00:00,AGG ROBBERY/DEADLY WEAPON,False,2020-04-23 18:24:00,STREETS / HWY / ROAD / ALLEY,1221 S CONGRESS AVE,78704.0,9.0,HE,1,454.0,,,,Robbery,30.25142229,-97.74865772,2020.0,3.0,12.0,21.0,23.0
2020-03-22 04:00:00,AGG ASSAULT,False,2020-03-22 18:21:00,RESIDENCE / HOME,8300 BLOCK N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,,True,2020-04-09 00:00:00,Aggravated Assault,,,2020.0,3.0,12.0,22.0,4.0
2020-03-22 04:30:00,DEADLY CONDUCT,False,2020-03-22 12:57:00,RESIDENCE / HOME,7716 CROFTWOOD DR,78749.0,8.0,DA,7,86.0,17.76,False,2020-03-25 00:00:00,Aggravated Assault,30.20696186,-97.83674831,2020.0,3.0,12.0,22.0,4.0
2020-03-22 04:54:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-22 04:54:00,RESIDENCE / HOME,2022 E SLAUGHTER LN,78747.0,2.0,FR,7,600.0,24.26,True,2020-03-22 00:00:00,Aggravated Assault,30.15200201,-97.76304468,2020.0,3.0,12.0,22.0,4.0
2020-03-22 06:47:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-22 06:47:00,STREETS / HWY / ROAD / ALLEY,12808 RAMPART ST,78727.0,7.0,AD,3,828.0,18.47,False,2020-07-01 00:00:00,Robbery,30.41965419,-97.68933676,2020.0,3.0,12.0,22.0,6.0
2020-03-22 14:00:00,AGG ASSAULT,False,2020-04-02 00:02:00,CONSTRUCTION SITE,12901 N IH 35 SVRD NB,78753.0,7.0,ED,6,206.0,18.39,False,2020-04-29 00:00:00,Aggravated Assault,30.41525806,-97.67013449,2020.0,3.0,12.0,22.0,14.0
2020-03-22 14:40:00,ROBBERY BY ASSAULT,False,2020-03-22 19:17:00,PARKING LOTS / GARAGE,9200 NORTH PLZ,78753.0,4.0,ED,3,251.0,18.13,False,2020-08-06 00:00:00,Robbery,30.35460168,-97.68584909,2020.0,3.0,12.0,22.0,14.0
2020-03-22 21:36:00,MURDER,True,2020-03-22 21:36:00,RESIDENCE / HOME,15006 FORUM AVE,78660.0,7.0,ED,6,174.0,18.4,True,2020-03-23 00:00:00,Murder,30.44068903,-97.66130562,2020.0,3.0,12.0,22.0,21.0
2020-03-22 22:48:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-22 22:48:00,CONVENIENCE STORE,10111 N LAMAR BLVD,78753.0,4.0,ED,1,240.0,18.23,False,2020-06-16 00:00:00,Robbery,30.37078232,-97.69225943,2020.0,3.0,12.0,22.0,22.0
2020-03-22 22:59:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-23 00:23:00,HOTEL / MOTEL / ETC.,11105 N IH 35 SVRD NB,78753.0,1.0,ED,7,759.0,18.33,True,2020-03-23 00:00:00,Aggravated Assault,30.37472693,-97.67683667,2020.0,3.0,12.0,22.0,22.0
2020-03-23 01:39:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-23 01:39:00,RESIDENCE / HOME,5411 MANOR RD,78723.0,1.0,ID,4,298.0,21.0,True,2020-03-23 00:00:00,Aggravated Assault,30.30192516,-97.68379167,2020.0,3.0,13.0,23.0,1.0
2020-03-23 03:19:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-23 03:20:00,RESIDENCE / HOME,8585 SPICEWOOD SPRINGS RD,78750.0,6.0,AD,6,187.0,204.0,True,2020-03-23 00:00:00,Aggravated Assault,30.43263606,-97.77690506,2020.0,3.0,13.0,23.0,3.0
2020-03-23 10:23:00,DEADLY CONDUCT,False,2020-03-23 10:23:00,RESIDENCE / HOME,1903 MELISSA OAKS LN,78744.0,5.0,FR,7,543.0,,False,2020-03-24 00:00:00,Aggravated Assault,30.15755441,-97.78309529,2020.0,3.0,13.0,23.0,10.0
2020-03-23 12:43:00,AGG ASSAULT,False,2020-03-23 12:43:00,STREETS / HWY / ROAD / ALLEY,5800 TERI RD,78744.0,2.0,FR,6,519.0,,True,2020-05-06 00:00:00,Aggravated Assault,30.19227322,-97.73178838,2020.0,3.0,13.0,23.0,12.0
2020-03-23 15:39:00,AGG RAPE,True,2020-03-23 15:39:00,RESIDENCE / HOME,9100 BLOCK NORTHGATE BLVD,78758.0,4.0,ED,2,235.0,,False,2020-04-07 00:00:00,Rape,,,2020.0,3.0,13.0,23.0,15.0
2020-03-23 17:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-27 12:14:00,RESIDENCE / HOME,70 RAINEY ST,78701.0,9.0,GE,3,408.0,11.0,False,2020-04-02 00:00:00,Aggravated Assault,30.25839263,-97.73904571,2020.0,3.0,13.0,23.0,17.0
2020-03-23 20:06:00,AGG ASLT STRANGLE/SUFFOCATE,False,2020-03-23 20:06:00,RESIDENCE / HOME,701 FAIRCHILD DR,78748.0,5.0,FR,2,542.0,,True,2020-03-24 00:00:00,Aggravated Assault,30.15309458,-97.81579689,2020.0,3.0,13.0,23.0,20.0
2020-03-23 20:25:00,AGG ASSAULT WITH MOTOR VEH,False,2020-03-23 20:25:00,STREETS / HWY / ROAD / ALLEY,3220 CUPID DR,78735.0,5.0,DA,4,487.0,,False,2020-05-15 00:00:00,Aggravated Assault,30.2385939,-97.80790449,2020.0,3.0,13.0,23.0,20.0
2020-03-23 20:32:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-23 20:32:00,RESTAURANTS,1045 NORWOOD PARK BLVD,78753.0,4.0,ID,2,252.0,18.13,True,2020-03-24 00:00:00,Aggravated Assault,30.33748781,-97.69273652,2020.0,3.0,13.0,23.0,20.0
2020-03-23 22:44:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-23 22:44:00,CONVENIENCE STORE,1017 BARTON SPRINGS RD,78704.0,9.0,DA,1,452.0,13.0,True,2020-03-24 00:00:00,Robbery,30.25994458,-97.75543457,2020.0,3.0,13.0,23.0,22.0
2020-03-24 00:06:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-24 00:06:00,PARKING LOTS / GARAGE,6001 W PARMER LN,78727.0,6.0,AD,3,183.0,17.85,True,2020-03-24 00:00:00,Aggravated Assault,30.4414522,-97.7425389,2020.0,3.0,13.0,24.0,0.0
2020-03-24 01:48:00,DEADLY CONDUCT,False,2020-03-24 01:48:00,STREETS / HWY / ROAD / ALLEY,SPRING MEADOW RD / CYPRESS BND,78744.0,2.0,FR,6,496.0,24.31,False,2020-03-30 00:00:00,Aggravated Assault,30.19699457,-97.73566965,2020.0,3.0,13.0,24.0,1.0
2020-03-24 02:13:00,DEADLY CONDUCT,False,2020-03-24 02:13:00,PARKING LOTS / GARAGE,9133 NORTHGATE BLVD,78758.0,4.0,ED,2,235.0,18.2,False,2020-04-20 00:00:00,Aggravated Assault,30.3711701,-97.71587339,2020.0,3.0,13.0,24.0,2.0
2020-03-24 03:00:00,ROBBERY BY ASSAULT,False,2020-03-24 13:05:00,STREETS / HWY / ROAD / ALLEY,501 N IH 35 SVRD NB,78702.0,3.0,CH,1,410.0,9.0,False,2020-03-31 00:00:00,Robbery,30.26488182,-97.73421693,2020.0,3.0,13.0,24.0,3.0
2020-03-24 05:45:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-24 07:48:00,RESIDENCE / HOME,2500 BURLESON RD,78741.0,3.0,HE,2,482.0,,True,2020-03-24 00:00:00,Aggravated Assault,30.22866955,-97.73591358,2020.0,3.0,13.0,24.0,5.0
2020-03-24 13:28:00,DEADLY CONDUCT,False,2020-03-24 13:28:00,OTHER / UNKNOWN,5811 BERKMAN DR,78723.0,4.0,ID,4,295.0,,False,2020-03-27 00:00:00,Aggravated Assault,30.31236783,-97.69296426,2020.0,3.0,13.0,24.0,13.0
2020-03-24 14:27:00,DEADLY CONDUCT,False,2020-03-24 14:27:00,COMMERCIAL / OFFICE BUILDING,2200 WHELESS LN,78723.0,1.0,ID,4,297.0,21.12,False,2020-03-25 00:00:00,Aggravated Assault,30.31172693,-97.6845623,2020.0,3.0,13.0,24.0,14.0
2020-03-24 16:34:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2020-03-24 16:34:00,RESIDENCE / HOME,2212 SAN GABRIEL ST,78705.0,9.0,BA,2,358.0,,True,2020-03-24 00:00:00,Aggravated Assault,30.28662345,-97.74850422,2020.0,3.0,13.0,24.0,16.0
2020-03-24 16:49:00,AGG ASSAULT,False,2020-03-24 16:49:00,STREETS / HWY / ROAD / ALLEY,AIRPORT BLVD / W HIGHLAND MALL BLVD,78752.0,4.0,ID,8,279.0,15.0,False,2020-05-15 00:00:00,Aggravated Assault,30.32885517,-97.71584509,2020.0,3.0,13.0,24.0,16.0
2020-03-24 17:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-24 20:43:00,RESIDENCE / HOME,5905 LEHMAN WAY,78747.0,2.0,FR,7,885.0,,True,2020-03-25 00:00:00,Aggravated Assault,30.13168082,-97.7718589,2020.0,3.0,13.0,24.0,17.0
2020-03-24 19:43:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-24 19:43:00,PARKING LOTS / GARAGE,6600 ED BLUESTEIN BLVD SB,78723.0,1.0,CH,4,299.0,,False,2020-05-20 00:00:00,Robbery,30.30551917,-97.66162802,2020.0,3.0,13.0,24.0,19.0
2020-03-24 20:30:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-25 00:34:00,RESIDENCE / HOME,10108 WOODLAND VILLAGE DR,78750.0,6.0,AD,6,827,,False,2020-04-08 00:00:00,Robbery,30.44969074,-97.79964841,2020.0,3.0,13.0,24.0,20.0
2020-03-24 23:23:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-24 23:23:00,GOVERNMENT / PUBLIC BUILDING,835 W RUNDBERG LN,78758.0,4.0,ED,1,237.0,18.19,True,2020-03-25 00:00:00,Robbery,30.36312542,-97.69855238,2020.0,3.0,13.0,24.0,23.0
2020-03-24 23:49:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-24 23:49:00,PARKING LOTS / GARAGE,13701 N IH 35 SVRD NB,78660.0,7.0,ED,6,174.0,18.4,True,2020-03-25 00:00:00,Aggravated Assault,30.4245534,-97.67048384,2020.0,3.0,13.0,24.0,23.0
2020-03-25 01:40:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-25 04:11:00,RESIDENCE / HOME,2108 MIMOSA DR,78745.0,5.0,FR,1,525.0,17.28,True,2020-03-25 00:00:00,Aggravated Assault,30.20228697,-97.80955968,2020.0,3.0,13.0,25.0,1.0
2020-03-25 04:23:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-25 04:23:00,CONVENIENCE STORE,1100 W PARMER LN,78753.0,7.0,ED,4,193.0,18.48,False,2020-04-03 00:00:00,Robbery,30.40860001,-97.67879401,2020.0,3.0,13.0,25.0,4.0
2020-03-25 10:25:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-25 11:32:00,PARK / PLAYGROUND,600 SABINE ST,78701.0,9.0,GE,2,382.0,11.0,True,2020-03-25 00:00:00,Aggravated Assault,30.26654729,-97.73619041,2020.0,3.0,13.0,25.0,10.0
2020-03-25 10:47:00,RAPE OF A CHILD,True,2020-03-25 10:47:00,RESIDENCE / HOME,4700 BLOCK STAGGERBRUSH RD,78749.0,8.0,DA,6,79.0,17.49,False,2020-04-02 00:00:00,Rape,,,2020.0,3.0,13.0,25.0,10.0
2020-03-25 11:15:00,AGG ASSAULT,False,2020-03-25 13:41:00,STREETS / HWY / ROAD / ALLEY,9901 BRODIE LN,78748.0,5.0,FR,1,99.0,17.46,False,2020-04-02 00:00:00,Aggravated Assault,30.18520003,-97.84768472,2020.0,3.0,13.0,25.0,11.0
2020-03-25 14:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-27 01:38:00,RESIDENCE / HOME,8312 N IH 35 SVRD SB #197,,,ED,1,250,,False,2020-04-07 00:00:00,Aggravated Assault,30.34664576,-97.69657342,2020.0,3.0,13.0,25.0,14.0
2020-03-25 18:55:00,AGG ASSAULT,False,2020-03-25 18:55:00,STREETS / HWY / ROAD / ALLEY,600 BLOCK N IH 35 SVRD NB,78702.0,3.0,CH,1,410.0,9.0,True,2020-03-26 00:00:00,Aggravated Assault,30.26612288,-97.73411381,2020.0,3.0,13.0,25.0,18.0
2020-03-25 19:12:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-25 19:12:00,PARKING LOTS / GARAGE,15424 FM 1825 RD,78660.0,7.0,ED,6,159.0,18.57,False,2020-06-02 00:00:00,Robbery,30.44908807,-97.66378377,2020.0,3.0,13.0,25.0,19.0
2020-03-25 20:56:00,AGG ASSAULT,False,2020-03-25 20:56:00,RESIDENCE / HOME,8402 GARCREEK CIR,78724.0,1.0,CH,7,302.0,,False,2020-04-23 00:00:00,Aggravated Assault,30.29451635,-97.62943616,2020.0,3.0,13.0,25.0,20.0
2020-03-25 22:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-25 22:27:00,CAMP / CAMPGROUND,5245 W US 290 HWY EB,78749.0,8.0,DA,6,79.0,17.49,True,2020-03-27 00:00:00,Aggravated Assault,30.2363753,-97.83614631,2020.0,3.0,13.0,25.0,22.0
2020-03-25 23:30:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-26 02:41:00,RESIDENCE / HOME,5401 E PARMER LN,78754.0,1.0,CH,8,831.0,18.42,True,2020-03-26 00:00:00,Aggravated Assault,30.36949762,-97.62068552,2020.0,3.0,13.0,25.0,23.0
2020-03-26 00:28:00,AGG ASSAULT,False,2020-03-26 00:28:00,STREETS / HWY / ROAD / ALLEY,2400 BITTER CREEK DR,78744.0,2.0,FR,8,530.0,,True,2020-03-26 00:00:00,Aggravated Assault,30.18260961,-97.75809293,2020.0,3.0,13.0,26.0,0.0
2020-03-26 02:22:00,MURDER,True,2020-03-26 02:22:00,RESIDENCE / HOME,7200 DUVAL ST,78752.0,4.0,ID,8,264.0,18.0,True,2020-03-26 00:00:00,Murder,30.33466159,-97.70725658,2020.0,3.0,13.0,26.0,2.0
2020-03-26 02:42:00,DEADLY CONDUCT,False,2020-03-26 02:42:00,STREETS / HWY / ROAD / ALLEY,5300 BLOCK RAVENSDALE LN,78723.0,1.0,ID,4,295.0,,False,2020-03-29 00:00:00,Aggravated Assault,30.30179897,-97.68726909,2020.0,3.0,13.0,26.0,2.0
2020-03-26 06:22:00,AGG ASSAULT,False,2020-03-26 08:09:00,STREETS / HWY / ROAD / ALLEY,1631 E 2ND ST,78702.0,3.0,CH,1,410.0,9.0,True,2020-04-06 00:00:00,Aggravated Assault,30.25891138,-97.72747408,2020.0,3.0,13.0,26.0,6.0
2020-03-26 12:51:00,AGG ASSAULT,False,2020-03-26 14:51:00,PARKING LOTS / GARAGE,8519 CAHILL DR,78729.0,6.0,AD,4,165.0,,False,2020-03-29 00:00:00,Aggravated Assault,30.44431505,-97.77461131,2020.0,3.0,13.0,26.0,12.0
2020-03-26 16:58:00,AGG ASSAULT,False,2020-03-26 16:58:00,RESIDENCE / HOME,9710 OCHILTREE DR,78753.0,4.0,ED,7,241.0,18.33,False,2020-04-10 00:00:00,Aggravated Assault,30.35955838,-97.68041651,2020.0,3.0,13.0,26.0,16.0
2020-03-26 17:14:00,AGG ASSAULT,False,2020-03-26 17:14:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),9414 N LAMAR BLVD,78758.0,4.0,ED,1,238.0,18.19,False,2020-05-13 00:00:00,Aggravated Assault,30.36499057,-97.69790197,2020.0,3.0,13.0,26.0,17.0
2020-03-26 18:12:00,AGG ASSAULT ON PEACE OFFICER,False,2020-03-26 18:12:00,RESIDENCE / HOME,2423 TOWN LAKE CIR,78741.0,3.0,HE,2,441.0,23.0,True,2020-03-27 00:00:00,Aggravated Assault,30.23857151,-97.72242267,2020.0,3.0,13.0,26.0,18.0
2020-03-26 19:07:00,AGG ASSAULT,False,2020-03-26 19:07:00,PARKING LOTS / GARAGE,901 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,409.0,10.0,False,2020-03-27 00:00:00,Aggravated Assault,30.26066509,-97.73555023,2020.0,3.0,13.0,26.0,19.0
2020-03-26 19:19:00,MURDER,False,2020-03-26 19:19:00,STREETS / HWY / ROAD / ALLEY,500 ARNULFO ALONSO WAY,78746.0,8.0,DA,1,436,,True,2020-04-03 00:00:00,Murder,30.27054144,-97.77960043,2020.0,3.0,13.0,26.0,19.0
2020-03-26 22:03:00,AGG ASSAULT,True,2020-03-27 00:16:00,PARKING LOTS / GARAGE,8071 N LAMAR BLVD SVRD NB,78753.0,4.0,ED,1,592.0,,True,2020-03-28 00:00:00,Aggravated Assault,30.34890384,-97.71106118,2020.0,3.0,13.0,26.0,22.0
2020-03-26 22:16:00,AGG ROBBERY/DEADLY WEAPON,False,2020-03-26 22:16:00,STREETS / HWY / ROAD / ALLEY,2400 CROMWELL CIR,78741.0,3.0,HE,4,458.0,,False,2020-05-04 00:00:00,Robbery,30.22748685,-97.71928274,2020.0,3.0,13.0,26.0,22.0
2020-03-26 23:27:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-26 23:27:00,RESIDENCE / HOME,1143 SHADY LN,78721.0,3.0,CH,5,428.0,,True,2020-03-27 00:00:00,Aggravated Assault,30.26292999,-97.69056492,2020.0,3.0,13.0,26.0,23.0
2020-03-27 00:10:00,AGG ASLT STRANGLE/SUFFOCATE,False,2020-03-27 00:36:00,STREETS / HWY / ROAD / ALLEY,6500 BLUFF SPRINGS RD,78744.0,2.0,FR,8,516.0,24.19,True,2020-03-27 00:00:00,Aggravated Assault,30.19096472,-97.76643105,2020.0,3.0,13.0,27.0,0.0
2020-03-27 05:18:00,AGG ASSAULT,False,2020-03-27 05:18:00,RESIDENCE / HOME,10050 GREAT HILLS TRL,78759.0,7.0,AD,1,215.0,,False,2020-03-29 00:00:00,Aggravated Assault,30.39425554,-97.74142127,2020.0,3.0,13.0,27.0,5.0
2020-03-27 10:22:00,ROBBERY BY THREAT,False,2020-03-27 10:22:00,GROCERY / SUPERMARKET,8601 RESEARCH BLVD SVRD NB,78758.0,4.0,ED,2,249.0,18.0,True,2020-03-27 00:00:00,Robbery,30.36256043,-97.71568839,2020.0,3.0,13.0,27.0,10.0
2020-03-27 11:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-28 06:07:00,RESIDENCE / HOME,6106 ATWOOD ST,78741.0,3.0,HE,3,443.0,23.17,True,2020-04-02 00:00:00,Aggravated Assault,30.23977738,-97.69723602,2020.0,3.0,13.0,27.0,11.0
2020-03-27 11:08:00,ROBBERY BY ASSAULT,False,2020-03-27 11:08:00,STREETS / HWY / ROAD / ALLEY,1913 W BEN WHITE BLVD SVRD EB,78745.0,5.0,DA,3,489.0,20.0,True,2020-03-27 00:00:00,Robbery,30.2292346,-97.7883098,2020.0,3.0,13.0,27.0,11.0
2020-03-27 11:46:00,AGG ASSAULT,False,2020-03-27 13:40:00,RESIDENCE / HOME,10309 BROWNIE DR,78753.0,4.0,ED,1,240,,True,2020-04-14 00:00:00,Aggravated Assault,30.36860091,-97.68330791,2020.0,3.0,13.0,27.0,11.0
2020-03-27 12:00:00,AGG RAPE OF A CHILD,True,2020-03-31 17:56:00,RESIDENCE / HOME,4900 BLOCK MUELLER BLVD,78723.0,9.0,BA,4,900.0,3.0,True,2020-05-20 00:00:00,Rape,,,2020.0,3.0,13.0,27.0,12.0
2020-03-27 12:47:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2020-03-27 12:47:00,RESIDENCE / HOME,9004 SEDGEMOOR TRL,78748.0,5.0,FR,1,535.0,,True,2020-03-31 00:00:00,Aggravated Assault,30.18322388,-97.82126097,2020.0,3.0,13.0,27.0,12.0
2020-03-27 17:19:00,ROBBERY BY ASSAULT,False,2020-03-27 17:19:00,OTHER / UNKNOWN,1931 E OLTORF ST,78741.0,3.0,HE,2,483.0,23.13,False,2020-03-31 00:00:00,Robbery,30.23068206,-97.73492826,2020.0,3.0,13.0,27.0,17.0
2020-03-27 20:03:00,ROBBERY BY ASSAULT,False,2020-03-27 22:03:00,CONVENIENCE STORE,2943 E 12TH ST,78702.0,1.0,CH,2,415.0,8.0,False,2020-04-07 00:00:00,Robbery,30.27606253,-97.70417987,2020.0,3.0,13.0,27.0,20.0
2020-03-27 21:50:00,AGG ASSAULT,False,2020-03-27 23:54:00,RESIDENCE / HOME,904 AIROSO CV,78745.0,2.0,FR,4,512.0,24.1,True,2020-05-28 00:00:00,Aggravated Assault,30.20719105,-97.78706981,2020.0,3.0,13.0,27.0,21.0
2020-03-27 23:36:00,AGG ASSAULT,False,2020-03-27 23:36:00,RESIDENCE / HOME,8410 GARCREEK CIR,78724.0,1.0,CH,7,302.0,22.0,False,2020-03-31 00:00:00,Aggravated Assault,30.29490231,-97.62856642,2020.0,3.0,13.0,27.0,23.0
2020-03-28 00:40:00,AGG ASSAULT,False,2020-03-28 00:40:00,RESIDENCE / HOME,1071 CLAYTON LN,78723.0,4.0,ID,5,292.0,21.0,False,2020-05-19 00:00:00,Aggravated Assault,30.3185291,-97.7034222,2020.0,3.0,13.0,28.0,0.0
2020-03-28 01:00:00,RAPE,False,2020-05-18 13:32:00,RESIDENCE / HOME,12100 BLOCK N LAMAR BLVD,78753.0,7.0,ED,4,205.0,18.26,False,2020-12-16 00:00:00,Rape,,,2020.0,3.0,13.0,28.0,1.0
2020-03-28 04:21:00,AGG ASSAULT,False,2020-03-28 05:38:00,RESIDENCE / HOME,603 E 49TH ST,78751.0,9.0,BA,5,320.0,,True,2020-03-28 00:00:00,Aggravated Assault,30.31122537,-97.71988949,2020.0,3.0,13.0,28.0,4.0
2020-03-28 10:04:00,AGG ASSAULT,False,2020-03-28 10:04:00,PARKING LOTS / GARAGE,1000 PAYTON GIN RD,78758.0,4.0,ED,1,237.0,18.19,True,2020-03-30 00:00:00,Aggravated Assault,30.36019369,-97.70459186,2020.0,3.0,13.0,28.0,10.0
2020-03-28 12:38:00,AGG ASLT STRANGLE/SUFFOCATE,True,2020-03-28 12:38:00,HOTEL / MOTEL / ETC.,909 E KOENIG LN EB,78751.0,4.0,ID,6,291.0,,False,2020-04-06 00:00:00,Aggravated Assault,30.32062194,-97.70931893,2020.0,3.0,13.0,28.0,12.0
